sAMM-BUSD.bsc/USDC.eth,0x85d67011ed14851106e17f3c5a2cacf62bc6500a,1
VolatileV1 AMM - WMTR/BUSD.bsc,0x5758144af3d86e0a313a05da98f1889c376ac409,1
VolatileV1 AMM - MTRG/ETH,0x334011d476284797070b249a78d75e1f49fffb40,1
vAMM-WMTR/VOLT,0x88b38da7253a98cd64e08b93c46e5cf2e1a4bbcf,1
sAMM-BUSD.bsc/USDT.eth,0xced7c720c7e490c9824136d109ee8b2fc18d7e3d,1
